time,robot_id,x,y,vx,vy
6.0000,5,117.152324,38.296044,0.714285,-0.000698
6.0000,6,116.802702,38.296385,0.714285,-0.000697
6.0000,7,116.455045,38.296725,0.714285,-0.000697
6.0000,8,116.102799,38.297069,0.714285,-0.000697
6.0000,9,115.748241,38.297415,0.714285,-0.000697
6.0200,0,14.772943,38.396022,0.714285,-0.000697
6.0200,1,15.120507,38.395682,0.714285,-0.000697
6.0200,2,15.475490,38.395336,0.714285,-0.000697
6.0200,3,15.814265,38.395005,0.714285,-0.000697
6.0200,4,16.162807,38.394664,0.714285,-0.000697
6.0200,5,117.166610,38.296030,0.714285,-0.000698
6.0200,6,116.816988,38.296371,0.714285,-0.000698
6.0200,7,116.469330,38.296711,0.714285,-0.000698
6.0200,8,116.117085,38.297055,0.714285,-0.000698
6.0200,9,115.762526,38.297401,0.714285,-0.000698
6.0400,0,14.787229,38.396008,0.714285,-0.000697
6.0400,1,15.134793,38.395668,0.714285,-0.000697
6.0400,2,15.489775,38.395322,0.714285,-0.000697
6.0400,3,15.828551,38.394991,0.714285,-0.000697
6.0400,4,16.177093,38.394650,0.714285,-0.000697
6.0400,5,117.180896,38.296016,0.714285,-0.000698
6.0400,6,116.831273,38.296357,0.714285,-0.000698
6.0400,7,116.483616,38.296697,0.714285,-0.000698
6.0400,8,116.131371,38.297041,0.714285,-0.000698
6.0400,9,115.776812,38.297387,0.714285,-0.000698
6.0600,0,14.801514,38.395994,0.714285,-0.000697
6.0600,1,15.149079,38.395654,0.714285,-0.000697
6.0600,2,15.504061,38.395308,0.714285,-0.000697
6.0600,3,15.842836,38.394977,0.714285,-0.000697
6.0600,4,16.191378,38.394636,0.714285,-0.000697
6.0600,5,117.195181,38.296002,0.714285,-0.000698
6.0600,6,116.845559,38.296343,0.714285,-0.000698
6.0600,7,116.497902,38.296683,0.714285,-0.000698
6.0600,8,116.145656,38.297027,0.714285,-0.000698
6.0600,9,115.791098,38.297373,0.714285,-0.000698
6.0800,0,14.815800,38.395980,0.714285,-0.000697
6.0800,1,15.163364,38.395640,0.714285,-0.000697
6.0800,2,15.518347,38.395294,0.714285,-0.000697
6.0800,3,15.857122,38.394963,0.714285,-0.000697
6.0800,4,16.205664,38.394622,0.714285,-0.000697
6.0800,5,117.209467,38.295988,0.714285,-0.000698
6.0800,6,116.859845,38.296329,0.714285,-0.000698
6.0800,7,116.512188,38.296669,0.714285,-0.000698
6.0800,8,116.159942,38.297013,0.714285,-0.000698
6.0800,9,115.805384,38.297359,0.714285,-0.000698
6.1000,0,14.830086,38.395966,0.714285,-0.000697
6.1000,1,15.177650,38.395626,0.714285,-0.000697
6.1000,2,15.532632,38.395280,0.714285,-0.000697
6.1000,3,15.871408,38.394949,0.714285,-0.000697
6.1000,4,16.219950,38.394609,0.714285,-0.000697
6.1000,5,117.223753,38.295974,0.714285,-0.000698
6.1000,6,116.874131,38.296315,0.714285,-0.000698
6.1000,7,116.526473,38.296655,0.714285,-0.000698
6.1000,8,116.174228,38.296999,0.714285,-0.000698
6.1000,9,115.819669,38.297345,0.714285,-0.000698
6.1200,0,14.844371,38.395952,0.714285,-0.000697
6.1200,1,15.191936,38.395612,0.714285,-0.000697
6.1200,2,15.546918,38.395266,0.714285,-0.000697
6.1200,3,15.885693,38.394935,0.714285,-0.000697
6.1200,4,16.234236,38.394595,0.714285,-0.000697
6.1200,5,117.238039,38.295960,0.714285,-0.000698
6.1200,6,116.888416,38.296301,0.714285,-0.000698
6.1200,7,116.540759,38.296641,0.714285,-0.000698
6.1200,8,116.188513,38.296985,0.714285,-0.000698
6.1200,9,115.833955,38.297331,0.714285,-0.000698
6.1400,0,14.858657,38.395938,0.714285,-0.000697
6.1400,1,15.206222,38.395599,0.714285,-0.000697
6.1400,2,15.561204,38.395252,0.714285,-0.000697
6.1400,3,15.899979,38.394921,0.714285,-0.000697
6.1400,4,16.248521,38.394581,0.714285,-0.000697
6.1400,5,117.252324,38.295946,0.714285,-0.000698
6.1400,6,116.902702,38.296287,0.714285,-0.000698
6.1400,7,116.555045,38.296627,0.714285,-0.000698
6.1400,8,116.202799,38.296971,0.714285,-0.000698
6.1400,9,115.848241,38.297317,0.714285,-0.000698
6.1600,0,14.872943,38.395924,0.714285,-0.000697
6.1600,1,15.220507,38.395585,0.714285,-0.000697
6.1600,2,15.575490,38.395238,0.714285,-0.000697
6.1600,3,15.914265,38.394907,0.714285,-0.000697
6.1600,4,16.262807,38.394567,0.714285,-0.000697
6.1600,5,117.266610,38.295932,0.714285,-0.000698
6.1600,6,116.916988,38.296273,0.714285,-0.000698
6.1600,7,116.569330,38.296613,0.714285,-0.000698
6.1600,8,116.217085,38.296957,0.714285,-0.000698
6.1600,9,115.862526,38.297303,0.714285,-0.000698
6.1800,0,14.887228,38.395910,0.714285,-0.000697
6.1800,1,15.234793,38.395571,0.714285,-0.000697
6.1800,2,15.589775,38.395224,0.714285,-0.000697
6.1800,3,15.928550,38.394893,0.714285,-0.000697
6.1800,4,16.277093,38.394553,0.714285,-0.000697
6.1800,5,117.280896,38.295918,0.714285,-0.000699
6.1800,6,116.931273,38.296259,0.714285,-0.000699
6.1800,7,116.583616,38.296599,0.714285,-0.000699
6.1800,8,116.231371,38.296943,0.714285,-0.000699
6.1800,9,115.876812,38.297289,0.714285,-0.000699
6.2000,0,14.901514,38.395896,0.714285,-0.000697
6.2000,1,15.249079,38.395557,0.714285,-0.000697
6.2000,2,15.604061,38.395210,0.714285,-0.000697
6.2000,3,15.942836,38.394879,0.714285,-0.000697
6.2000,4,16.291378,38.394539,0.714285,-0.000697
6.2000,5,117.295181,38.295904,0.714285,-0.000699
6.2000,6,116.945559,38.296245,0.714285,-0.000699
6.2000,7,116.597902,38.296585,0.714285,-0.000699
6.2000,8,116.245656,38.296929,0.714285,-0.000699
6.2000,9,115.891098,38.297275,0.714285,-0.000699
6.2200,0,14.915800,38.395882,0.714285,-0.000696
6.2200,1,15.263364,38.395543,0.714285,-0.000696
6.2200,2,15.618347,38.395196,0.714285,-0.000696
6.2200,3,15.957122,38.394865,0.714285,-0.000696
6.2200,4,16.305664,38.394525,0.714285,-0.000696
6.2200,5,117.309467,38.295890,0.714285,-0.000699
6.2200,6,116.959845,38.296231,0.714285,-0.000699
6.2200,7,116.612188,38.296571,0.714285,-0.000699
6.2200,8,116.259942,38.296915,0.714285,-0.000699
6.2200,9,115.905384,38.297261,0.714285,-0.000699
6.2400,0,14.930086,38.395868,0.714285,-0.000696
6.2400,1,15.277650,38.395529,0.714285,-0.000696
6.2400,2,15.632632,38.395182,0.714285,-0.000696
6.2400,3,15.971408,38.394851,0.714285,-0.000696
6.2400,4,16.319950,38.394511,0.714285,-0.000696
6.2400,5,117.323753,38.295876,0.714285,-0.000699
6.2400,6,116.974131,38.296217,0.714285,-0.000699
6.2400,7,116.626473,38.296557,0.714285,-0.000699
6.2400,8,116.274228,38.296901,0.714285,-0.000699
6.2400,9,115.919669,38.297247,0.714285,-0.000699
6.2600,0,14.944371,38.395854,0.714285,-0.000696
6.2600,1,15.291936,38.395515,0.714285,-0.000696
6.2600,2,15.646918,38.395168,0.714285,-0.000696
6.2600,3,15.985693,38.394837,0.714285,-0.000696
6.2600,4,16.334235,38.394497,0.714285,-0.000696
6.2600,5,117.338039,38.295862,0.714285,-0.000699
6.2600,6,116.988416,38.296203,0.714285,-0.000699
6.2600,7,116.640759,38.296543,0.714285,-0.000699
6.2600,8,116.288513,38.296887,0.714285,-0.000699
6.2600,9,115.933955,38.297233,0.714285,-0.000699
6.2800,0,14.958657,38.395840,0.714285,-0.000696
6.2800,1,15.306221,38.395501,0.714285,-0.000696
6.2800,2,15.661204,38.395154,0.714285,-0.000696
6.2800,3,15.999979,38.394824,0.714285,-0.000696
6.2800,4,16.348521,38.394483,0.714285,-0.000696
6.2800,5,117.352324,38.295848,0.714285,-0.000699
6.2800,6,117.002702,38.296190,0.714285,-0.000699
6.2800,7,116.655045,38.296529,0.714285,-0.000699
6.2800,8,116.302799,38.296873,0.714285,-0.000699
6.2800,9,115.948241,38.297219,0.714285,-0.000699
6.3000,0,14.972943,38.395827,0.714285,-0.000696
6.3000,1,15.320507,38.395487,0.714285,-0.000696
6.3000,2,15.675489,38.395140,0.714285,-0.000696
6.3000,3,16.014265,38.394810,0.714285,-0.000696
6.3000,4,16.362807,38.394469,0.714285,-0.000696
6.3000,5,117.366610,38.295834,0.714285,-0.000699
6.3000,6,117.016988,38.296176,0.714285,-0.000699
6.3000,7,116.669330,38.296515,0.714285,-0.000699
6.3000,8,116.317085,38.296859,0.714285,-0.000699
6.3000,9,115.962526,38.297205,0.714285,-0.000699
6.3200,0,14.987228,38.395813,0.714285,-0.000696
6.3200,1,15.334793,38.395473,0.714285,-0.000696
6.3200,2,15.689775,38.395127,0.714285,-0.000696
6.3200,3,16.028550,38.394796,0.714285,-0.000696
6.3200,4,16.377093,38.394455,0.714285,-0.000696
6.3200,5,117.380896,38.295820,0.714285,-0.000699
6.3200,6,117.031273,38.296162,0.714285,-0.000699
6.3200,7,116.683616,38.296501,0.714285,-0.000699
6.3200,8,116.331371,38.296845,0.714285,-0.000699
6.3200,9,115.976812,38.297191,0.714285,-0.000699
6.3400,0,15.001514,38.395799,0.714285,-0.000696
6.3400,1,15.349079,38.395459,0.714285,-0.000696
6.3400,2,15.704061,38.395113,0.714285,-0.000696
6.3400,3,16.042836,38.394782,0.714285,-0.000696
6.3400,4,16.391378,38.394441,0.714285,-0.000696
6.3400,5,117.395181,38.295806,0.714285,-0.000699
6.3400,6,117.045559,38.296148,0.714285,-0.000699
6.3400,7,116.697902,38.296487,0.714285,-0.000699
6.3400,8,116.345656,38.296831,0.714285,-0.000699
6.3400,9,115.991098,38.297177,0.714285,-0.000699
6.3600,0,15.015800,38.395785,0.714285,-0.000696
6.3600,1,15.363364,38.395445,0.714285,-0.000696
6.3600,2,15.718347,38.395099,0.714285,-0.000696
6.3600,3,16.057122,38.394768,0.714285,-0.000696
6.3600,4,16.405664,38.394427,0.714285,-0.000696
6.3600,5,117.409467,38.295792,0.714285,-0.000699
6.3600,6,117.059845,38.296134,0.714285,-0.000699
6.3600,7,116.712187,38.296473,0.714285,-0.000699
6.3600,8,116.359942,38.296817,0.714285,-0.000699
6.3600,9,116.005383,38.297163,0.714285,-0.000699
6.3800,0,15.030086,38.395771,0.714285,-0.000696
6.3800,1,15.377650,38.395431,0.714285,-0.000696
6.3800,2,15.732632,38.395085,0.714285,-0.000696
6.3800,3,16.071408,38.394754,0.714285,-0.000696
6.3800,4,16.419950,38.394414,0.714285,-0.000696
6.3800,5,117.423753,38.295778,0.714285,-0.000699
6.3800,6,117.074130,38.296120,0.714285,-0.000699
6.3800,7,116.726473,38.296459,0.714285,-0.000699
6.3800,8,116.374228,38.296803,0.714285,-0.000699
6.3800,9,116.019669,38.297149,0.714285,-0.000699
6.4000,0,15.044371,38.395757,0.714285,-0.000696
6.4000,1,15.391936,38.395417,0.714285,-0.000696
6.4000,2,15.746918,38.395071,0.714285,-0.000696
6.4000,3,16.085693,38.394740,0.714285,-0.000696
6.4000,4,16.434235,38.394400,0.714285,-0.000696
6.4000,5,117.438038,38.295764,0.714285,-0.000699
6.4000,6,117.088416,38.296106,0.714285,-0.000699
6.4000,7,116.740759,38.296445,0.714285,-0.000699
6.4000,8,116.388513,38.296789,0.714285,-0.000699
6.4000,9,116.033955,38.297135,0.714285,-0.000699
6.4200,0,15.058657,38.395743,0.714285,-0.000696
6.4200,1,15.406221,38.395404,0.714285,-0.000696
6.4200,2,15.761204,38.395057,0.714285,-0.000696
6.4200,3,16.099979,38.394726,0.714285,-0.000696
6.4200,4,16.448521,38.394386,0.714285,-0.000696
6.4200,5,117.452324,38.295750,0.714285,-0.000699
6.4200,6,117.102702,38.296092,0.714285,-0.000699
6.4200,7,116.755045,38.296431,0.714285,-0.000699
6.4200,8,116.402799,38.296775,0.714285,-0.000699
6.4200,9,116.048241,38.297121,0.714285,-0.000699
6.4400,0,15.072943,38.395729,0.714285,-0.000696
6.4400,1,15.420507,38.395390,0.714285,-0.000696
6.4400,2,15.775489,38.395043,0.714285,-0.000696
6.4400,3,16.114265,38.394712,0.714285,-0.000696
6.4400,4,16.462807,38.394372,0.714285,-0.000696
6.4400,5,117.466610,38.295736,0.714285,-0.000699
6.4400,6,117.116988,38.296078,0.714285,-0.000699
6.4400,7,116.769330,38.296417,0.714285,-0.000699
6.4400,8,116.417085,38.296761,0.714285,-0.000699
6.4400,9,116.062526,38.297107,0.714285,-0.000699
6.4600,0,15.087228,38.395715,0.714285,-0.000696
6.4600,1,15.434793,38.395376,0.714285,-0.000696
6.4600,2,15.789775,38.395029,0.714285,-0.000696
6.4600,3,16.128550,38.394698,0.714285,-0.000696
6.4600,4,16.477093,38.394358,0.714285,-0.000696
6.4600,5,117.480896,38.295722,0.714285,-0.000699
6.4600,6,117.131273,38.296064,0.714285,-0.000699
6.4600,7,116.783616,38.296403,0.714285,-0.000699
6.4600,8,116.431370,38.296747,0.714285,-0.000699
6.4600,9,116.076812,38.297093,0.714285,-0.000699
6.4800,0,15.101514,38.395701,0.714285,-0.000696
6.4800,1,15.449079,38.395362,0.714285,-0.000696
6.4800,2,15.804061,38.395015,0.714285,-0.000696
6.4800,3,16.142836,38.394684,0.714285,-0.000696
6.4800,4,16.491378,38.394344,0.714285,-0.000696
6.4800,5,117.495181,38.295708,0.714285,-0.000699
6.4800,6,117.145559,38.296050,0.714285,-0.000699
6.4800,7,116.797902,38.296389,0.714285,-0.000699
6.4800,8,116.445656,38.296733,0.714285,-0.000699
6.4800,9,116.091098,38.297079,0.714285,-0.000699
6.5000,0,15.115800,38.395687,0.714285,-0.000696
6.5000,1,15.463364,38.395348,0.714285,-0.000696
6.5000,2,15.818347,38.395001,0.714285,-0.000696
6.5000,3,16.157122,38.394670,0.714285,-0.000696
6.5000,4,16.505664,38.394330,0.714285,-0.000696
6.5000,5,117.509467,38.295694,0.714285,-0.000699
6.5000,6,117.159845,38.296036,0.714285,-0.000699
6.5000,7,116.812187,38.296375,0.714285,-0.000699
6.5000,8,116.459942,38.296719,0.714285,-0.000699
6.5000,9,116.105383,38.297066,0.714285,-0.000699
6.5200,0,15.130086,38.395673,0.714285,-0.000696
6.5200,1,15.477650,38.395334,0.714285,-0.000696
6.5200,2,15.832632,38.394987,0.714285,-0.000696
6.5200,3,16.171407,38.394656,0.714285,-0.000696
6.5200,4,16.519950,38.394316,0.714285,-0.000696
6.5200,5,117.523753,38.295680,0.714285,-0.000699
6.5200,6,117.174130,38.296022,0.714285,-0.000699
6.5200,7,116.826473,38.296361,0.714285,-0.000699
6.5200,8,116.474228,38.296705,0.714285,-0.000699
6.5200,9,116.119669,38.297052,0.714285,-0.000699
6.5400,0,15.144371,38.395659,0.714285,-0.000696
6.5400,1,15.491936,38.395320,0.714285,-0.000696
6.5400,2,15.846918,38.394973,0.714285,-0.000696
6.5400,3,16.185693,38.394643,0.714285,-0.000696
6.5400,4,16.534235,38.394302,0.714285,-0.000696
6.5400,5,117.538038,38.295666,0.714285,-0.000699
6.5400,6,117.188416,38.296008,0.714285,-0.000699
6.5400,7,116.840759,38.296347,0.714285,-0.000699
6.5400,8,116.488513,38.296691,0.714285,-0.000699
6.5400,9,116.133955,38.297038,0.714285,-0.000699
6.5600,0,15.158657,38.395645,0.714285,-0.000696
6.5600,1,15.506221,38.395306,0.714285,-0.000696
6.5600,2,15.861204,38.394959,0.714285,-0.000696
6.5600,3,16.199979,38.394629,0.714285,-0.000696
6.5600,4,16.548521,38.394288,0.714285,-0.000696
6.5600,5,117.552324,38.295652,0.714285,-0.000699
6.5600,6,117.202702,38.295994,0.714285,-0.000699
6.5600,7,116.855045,38.296333,0.714285,-0.000699
6.5600,8,116.502799,38.296677,0.714285,-0.000699
6.5600,9,116.148241,38.297024,0.714285,-0.000699
6.5800,0,15.172943,38.395632,0.714285,-0.000696
6.5800,1,15.520507,38.395292,0.714285,-0.000696
6.5800,2,15.875489,38.394945,0.714285,-0.000696
6.5800,3,16.214265,38.394615,0.714285,-0.000696
6.5800,4,16.562807,38.394274,0.714285,-0.000696
6.5800,5,117.566610,38.295638,0.714285,-0.000699
6.5800,6,117.216988,38.295980,0.714285,-0.000699
6.5800,7,116.869330,38.296319,0.714285,-0.000699
6.5800,8,116.517085,38.296663,0.714285,-0.000699
6.5800,9,116.162526,38.297010,0.714285,-0.000699
6.6000,0,15.187228,38.395618,0.714285,-0.000697
6.6000,1,15.534793,38.395278,0.714285,-0.000696
6.6000,2,15.889775,38.394932,0.714285,-0.000697
6.6000,3,16.228550,38.394601,0.714285,-0.000697
6.6000,4,16.577093,38.394260,0.714285,-0.000696
6.6000,5,117.580896,38.295624,0.714285,-0.000699
6.6000,6,117.231273,38.295966,0.714285,-0.000699
6.6000,7,116.883616,38.296305,0.714285,-0.000699
6.6000,8,116.531370,38.296649,0.714285,-0.000699
6.6000,9,116.176812,38.296996,0.714285,-0.000699
6.6200,0,15.201514,38.395604,0.714285,-0.000697
6.6200,1,15.549079,38.395264,0.714285,-0.000696
6.6200,2,15.904061,38.394918,0.714285,-0.000697
6.6200,3,16.242836,38.394587,0.714285,-0.000697
6.6200,4,16.591378,38.394246,0.714285,-0.000697
6.6200,5,117.595181,38.295610,0.714285,-0.000699
6.6200,6,117.245559,38.295952,0.714285,-0.000699
6.6200,7,116.897902,38.296291,0.714285,-0.000699
6.6200,8,116.545656,38.296635,0.714285,-0.000699
6.6200,9,116.191098,38.296982,0.714285,-0.000699
6.6400,0,15.215800,38.395590,0.714285,-0.000697
6.6400,1,15.563364,38.395250,0.714285,-0.000697
6.6400,2,15.918346,38.394904,0.714285,-0.000697
6.6400,3,16.257122,38.394573,0.714285,-0.000697
6.6400,4,16.605664,38.394232,0.714285,-0.000697
6.6400,5,117.609467,38.295597,0.714285,-0.000699
6.6400,6,117.259845,38.295938,0.714285,-0.000699
6.6400,7,116.912187,38.296277,0.714285,-0.000699
6.6400,8,116.559942,38.296621,0.714285,-0.000699
6.6400,9,116.205383,38.296968,0.714285,-0.000699
6.6600,0,15.230085,38.395576,0.714285,-0.000697
6.6600,1,15.577650,38.395236,0.714285,-0.000697
6.6600,2,15.932632,38.394890,0.714285,-0.000697
6.6600,3,16.271407,38.394559,0.714285,-0.000697
6.6600,4,16.619950,38.394219,0.714285,-0.000697
6.6600,5,117.623753,38.295583,0.714285,-0.000699
6.6600,6,117.274130,38.295924,0.714285,-0.000699
6.6600,7,116.926473,38.296263,0.714285,-0.000699
6.6600,8,116.574228,38.296607,0.714285,-0.000699
6.6600,9,116.219669,38.296954,0.714285,-0.000699
6.6800,0,15.244371,38.395562,0.714285,-0.000697
6.6800,1,15.591936,38.395222,0.714285,-0.000697
6.6800,2,15.946918,38.394876,0.714285,-0.000697
6.6800,3,16.285693,38.394545,0.714285,-0.000697
6.6800,4,16.634235,38.394205,0.714285,-0.000697
6.6800,5,117.638038,38.295569,0.714285,-0.000698
6.6800,6,117.288416,38.295910,0.714285,-0.000699
6.6800,7,116.940759,38.296250,0.714285,-0.000698
6.6800,8,116.588513,38.296593,0.714285,-0.000698
6.6800,9,116.233955,38.296940,0.714285,-0.000699
6.7000,0,15.258657,38.395548,0.714285,-0.000697
6.7000,1,15.606221,38.395209,0.714285,-0.000697
6.7000,2,15.961204,38.394862,0.714285,-0.000697
6.7000,3,16.299979,38.394531,0.714285,-0.000697
6.7000,4,16.648521,38.394191,0.714285,-0.000697
6.7000,5,117.652324,38.295555,0.714285,-0.000698
6.7000,6,117.302702,38.295896,0.714285,-0.000698
6.7000,7,116.955044,38.296236,0.714285,-0.000698
6.7000,8,116.602799,38.296580,0.714285,-0.000698
6.7000,9,116.248240,38.296926,0.714285,-0.000698
6.7200,0,15.272943,38.395534,0.714285,-0.000697
6.7200,1,15.620507,38.395195,0.714285,-0.000697
6.7200,2,15.975489,38.394848,0.714285,-0.000697
6.7200,3,16.314265,38.394517,0.714285,-0.000697
6.7200,4,16.662807,38.394177,0.714285,-0.000697
6.7200,5,117.666610,38.295541,0.714285,-0.000698
6.7200,6,117.316988,38.295882,0.714285,-0.000698
6.7200,7,116.969330,38.296222,0.714285,-0.000698
6.7200,8,116.617085,38.296566,0.714285,-0.000698
6.7200,9,116.262526,38.296912,0.714285,-0.000698
6.7400,0,15.287228,38.395520,0.714285,-0.000697
6.7400,1,15.634793,38.395181,0.714285,-0.000697
6.7400,2,15.989775,38.394834,0.714285,-0.000697
6.7400,3,16.328550,38.394503,0.714285,-0.000697
6.7400,4,16.677092,38.394163,0.714285,-0.000697
6.7400,5,117.680895,38.295527,0.714285,-0.000698
6.7400,6,117.331273,38.295868,0.714285,-0.000698
6.7400,7,116.983616,38.296208,0.714285,-0.000698
6.7400,8,116.631370,38.296552,0.714285,-0.000698
6.7400,9,116.276812,38.296898,0.714285,-0.000698
6.7600,0,15.301514,38.395506,0.714285,-0.000697
6.7600,1,15.649078,38.395167,0.714285,-0.000697
6.7600,2,16.004061,38.394820,0.714285,-0.000697
6.7600,3,16.342836,38.394489,0.714285,-0.000697
6.7600,4,16.691378,38.394149,0.714285,-0.000697
6.7600,5,117.695181,38.295513,0.714285,-0.000698
6.7600,6,117.345559,38.295854,0.714285,-0.000698
6.7600,7,116.997902,38.296194,0.714285,-0.000698
6.7600,8,116.645656,38.296538,0.714285,-0.000698
6.7600,9,116.291098,38.296884,0.714285,-0.000698
6.7800,0,15.315800,38.395492,0.714285,-0.000697
6.7800,1,15.663364,38.395153,0.714285,-0.000697
6.7800,2,16.018346,38.394806,0.714285,-0.000697
6.7800,3,16.357122,38.394475,0.714285,-0.000697
6.7800,4,16.705664,38.394135,0.714285,-0.000697
6.7800,5,117.709467,38.295499,0.714285,-0.000698
6.7800,6,117.359845,38.295840,0.714285,-0.000698
6.7800,7,117.012187,38.296180,0.714285,-0.000698
6.7800,8,116.659942,38.296524,0.714285,-0.000698
6.7800,9,116.305383,38.296870,0.714285,-0.000698
6.8000,0,15.330085,38.395478,0.714285,-0.000697
6.8000,1,15.677650,38.395139,0.714285,-0.000697
6.8000,2,16.032632,38.394792,0.714285,-0.000697
6.8000,3,16.371407,38.394461,0.714285,-0.000697
6.8000,4,16.719950,38.394121,0.714285,-0.000697
6.8000,5,117.723753,38.295485,0.714285,-0.000698
6.8000,6,117.374130,38.295826,0.714285,-0.000698
6.8000,7,117.026473,38.296166,0.714285,-0.000698
6.8000,8,116.674228,38.296510,0.714285,-0.000698
6.8000,9,116.319669,38.296856,0.714285,-0.000698
6.8200,0,15.344371,38.395464,0.714285,-0.000697
6.8200,1,15.691936,38.395125,0.714285,-0.000697
6.8200,2,16.046918,38.394778,0.714285,-0.000697
6.8200,3,16.385693,38.394447,0.714285,-0.000697
6.8200,4,16.734235,38.394107,0.714285,-0.000697
6.8200,5,117.738038,38.295471,0.714285,-0.000698
6.8200,6,117.388416,38.295812,0.714285,-0.000698
6.8200,7,117.040759,38.296152,0.714285,-0.000698
6.8200,8,116.688513,38.296496,0.714285,-0.000698
6.8200,9,116.333955,38.296842,0.714285,-0.000698
6.8400,0,15.358657,38.395450,0.714285,-0.000697
6.8400,1,15.706221,38.395111,0.714285,-0.000697
6.8400,2,16.061204,38.394764,0.714285,-0.000697
6.8400,3,16.399979,38.394434,0.714285,-0.000697
6.8400,4,16.748521,38.394093,0.714285,-0.000697
6.8400,5,117.752324,38.295457,0.714285,-0.000698
6.8400,6,117.402702,38.295798,0.714285,-0.000698
6.8400,7,117.055044,38.296138,0.714285,-0.000698
6.8400,8,116.702799,38.296482,0.714285,-0.000698
6.8400,9,116.348240,38.296828,0.714285,-0.000698
6.8600,0,15.372943,38.395436,0.714285,-0.000697
6.8600,1,15.720507,38.395097,0.714285,-0.000697
6.8600,2,16.075489,38.394750,0.714285,-0.000697
6.8600,3,16.414265,38.394420,0.714285,-0.000697
6.8600,4,16.762807,38.394079,0.714285,-0.000697
6.8600,5,117.766610,38.295443,0.714285,-0.000698
6.8600,6,117.416987,38.295784,0.714285,-0.000698
6.8600,7,117.069330,38.296124,0.714285,-0.000698
6.8600,8,116.717085,38.296468,0.714285,-0.000698
6.8600,9,116.362526,38.296814,0.714285,-0.000698
6.8800,0,15.387228,38.395423,0.714285,-0.000697
6.8800,1,15.734793,38.395083,0.714285,-0.000697
6.8800,2,16.089775,38.394736,0.714285,-0.000697
6.8800,3,16.428550,38.394406,0.714285,-0.000697
6.8800,4,16.777092,38.394065,0.714285,-0.000697
6.8800,5,117.780895,38.295429,0.714285,-0.000698
6.8800,6,117.431273,38.295770,0.714285,-0.000698
6.8800,7,117.083616,38.296110,0.714285,-0.000698
6.8800,8,116.731370,38.296454,0.714285,-0.000698
6.8800,9,116.376812,38.296800,0.714285,-0.000698
6.9000,0,15.401514,38.395409,0.714285,-0.000697
6.9000,1,15.749078,38.395069,0.714285,-0.000697
6.9000,2,16.104061,38.394723,0.714285,-0.000697
6.9000,3,16.442836,38.394392,0.714285,-0.000697
6.9000,4,16.791378,38.394051,0.714285,-0.000697
6.9000,5,117.795181,38.295415,0.714285,-0.000698
6.9000,6,117.445559,38.295756,0.714285,-0.000698
6.9000,7,117.097902,38.296096,0.714285,-0.000698
6.9000,8,116.745656,38.296440,0.714285,-0.000698
6.9000,9,116.391098,38.296786,0.714285,-0.000698
6.9200,0,15.415800,38.395395,0.714285,-0.000697
6.9200,1,15.763364,38.395055,0.714285,-0.000697
6.9200,2,16.118346,38.394709,0.714285,-0.000697
6.9200,3,16.457122,38.394378,0.714285,-0.000697
6.9200,4,16.805664,38.394037,0.714285,-0.000697
6.9200,5,117.809467,38.295401,0.714285,-0.000698
6.9200,6,117.459845,38.295742,0.714285,-0.000698
6.9200,7,117.112187,38.296082,0.714285,-0.000698
6.9200,8,116.759942,38.296426,0.714285,-0.000698
6.9200,9,116.405383,38.296772,0.714285,-0.000698
6.9400,0,15.430085,38.395381,0.714285,-0.000697
6.9400,1,15.777650,38.395041,0.714285,-0.000697
6.9400,2,16.132632,38.394695,0.714285,-0.000697
6.9400,3,16.471407,38.394364,0.714285,-0.000697
6.9400,4,16.819950,38.394023,0.714285,-0.000697
6.9400,5,117.823753,38.295387,0.714285,-0.000698
6.9400,6,117.474130,38.295728,0.714285,-0.000698
6.9400,7,117.126473,38.296068,0.714285,-0.000698
6.9400,8,116.774227,38.296412,0.714285,-0.000698
6.9400,9,116.419669,38.296758,0.714285,-0.000698
6.9600,0,15.444371,38.395367,0.714285,-0.000697
6.9600,1,15.791936,38.395027,0.714285,-0.000697
6.9600,2,16.146918,38.394681,0.714285,-0.000697
6.9600,3,16.485693,38.394350,0.714285,-0.000697
6.9600,4,16.834235,38.394009,0.714285,-0.000697
6.9600,5,117.838038,38.295373,0.714285,-0.000698
6.9600,6,117.488416,38.295714,0.714285,-0.000698
6.9600,7,117.140759,38.296054,0.714285,-0.000698
6.9600,8,116.788513,38.296398,0.714285,-0.000698
6.9600,9,116.433955,38.296744,0.714285,-0.000698
6.9800,0,15.458657,38.395353,0.714285,-0.000697
6.9800,1,15.806221,38.395013,0.714285,-0.000697
6.9800,2,16.161204,38.394667,0.714285,-0.000697
6.9800,3,16.499979,38.394336,0.714285,-0.000697
6.9800,4,16.848521,38.393996,0.714285,-0.000697
6.9800,5,117.852324,38.295359,0.714285,-0.000698
6.9800,6,117.502702,38.295701,0.714285,-0.000698
6.9800,7,117.155044,38.296040,0.714285,-0.000698
6.9800,8,116.802799,38.296384,0.714285,-0.000698
6.9800,9,116.448240,38.296730,0.714285,-0.000698
7.0000,0,15.472943,38.395339,0.714285,-0.000697
7.0000,1,15.820507,38.394999,0.714285,-0.000697
7.0000,2,16.175489,38.394653,0.714285,-0.000697
7.0000,3,16.514264,38.394322,0.714285,-0.000697
